"id","cueillette_id","proprio_id"
444236928,889819264,4466003
444506112,1319051264,600044
444814336,276796416,164003
445302784,1319454720,164003
446291968,1319051264,364147
449980416,1319454720,578002
450150912,1272840704,346012
450348032,1292764160,362082
452460544,330956800,158005
453354496,1292764160,381026
456140800,1319454720,582294
457266176,276796416,184028
457334144,1139210624,350007
459237376,1319454720,156014
460594176,1340615680,364002
461275136,330956800,365082
461385856,889819264,366092
465871872,1292764160,355112
466270208,1292764160,1228015
466654208,1636525056,381026
467664896,330956800,360129
468153344,2095555584,141002
473378944,889819264,350006
475932672,1319454720,341018
476599680,293677952,583289
477792640,550523264,691667456
480382976,1319051264,346012
480603904,1189728000,347004
480874496,1319051264,358138
481352704,1340615680,1257616384
484453888,1988956672,4229001
485671936,1292764160,923023
485921152,550523264,184035
486164480,1779243008,364017
487058432,1340615680,158005
487457792,2095555584,362102
488153088,1319051264,1149067
488227328,1272840704,1129841664
489538560,2095555584,358162
492600704,1722325888,141009
492678912,1189728000,1103317504
493438080,889819264,360128
493613056,1246736384,365056
496794624,1265122304,141002
496837760,889819264,2293021
499779584,1246736384,
500358144,1340615680,2143004
503252992,1246736384,166001
505333760,1779243008,347002
507625472,330956800,576006
507724800,1292764160,365056
508215808,1272840704,141008
509377920,1139210624,365437
510153472,1722147584,1781775360
510640640,1272840704,680363008
510953472,1246736384,360036
512167936,1319051264,460047
514543616,1319051264,360168
515244032,330956800,355004
515334144,1319051264,161021
517538304,1272840704,715241
518220800,1340615680,366088
518779264,550523264,1009264
520241664,1272840704,366079
521003008,1246736384,348009
521359488,1189728000,4026001
525007872,1265122304,365104
527805824,1722325888,804092
534494208,1265122304,680363008
537461760,1292764160,297060
537873152,1722147584,362102
538630144,1779243008,1213004
539213952,1189728000,1134371328
539445248,1319454720,347004
539710592,889819264,362125
540582912,1292764160,365174
540643840,1988956672,162020
541113728,1139210624,574002
541265152,661457152,381026
542525568,889819264,1103317504
543215488,293677952,570009
543518720,1246736384,352022
543930240,293677952,601008
545016064,661457152,347019
545178624,1292764160,1163001
546356224,1265122304,814002
546772736,1722147584,351004
548480256,661457152,2875014
550174720,330956800,364121
550214720,1722325888,183033
550436224,1139210624,366088
550745856,1722147584,1129841664
552015872,1779243008,352022
552110080,1246736384,570009
552256512,1292764160,364147
553344384,1139210624,1213004
553951104,293677952,4229001
554559232,1189728000,574002
554721536,1988956672,332144896
555540224,1189728000,840019
556232704,1246736384,2293021
556426240,1292764160,358178
557105152,330956800,3234001
557651456,1988956672,364147
558209024,1779243008,364027
558296576,1988956672,360171
558793728,1292764160,1454001
559066752,391998592,1139009
560132864,1722147584,570009
560444416,2095555584,350006
560548224,550523264,370988672
560690240,1722325888,360036
561051520,293677952,362001
561086464,330956800,569226
561474560,1340615680,348009
561871872,1265122304,570009
563335808,391998592,357001
563826304,391998592,1257616384
564398464,550523264,1654004
566541440,391998592,379176
568042368,293677952,654950912
568868224,1139210624,348011
570754432,1139210624,457046
572198656,1189728000,4466008
572668544,391998592,4229001
573577216,1319454720,347001
574551040,2095555584,1277006
575782912,330956800,923023
576149120,391998592,184028
576595968,1779243008,360128
576686464,550523264,592234880
576768128,889819264,358055
577979264,1722325888,1257616384
578454656,889819264,216055
579559552,1189728000,141009
579673344,661457152,463027
580129792,1636525056,1084023
580419584,330956800,578002
580516864,1265122304,366006
581723136,1292764160,358043
582851584,1340615680,358058
583212032,1340615680,1654004
584140672,293677952,485019776
584387648,1722325888,357001
585359872,1988956672,867029
585958400,276796416,407033
586524160,1988956672,804092
587917312,1319454720,1139009
588121088,2095555584,1084023
588946176,1722147584,367115
589154944,391998592,366079
589507328,1722147584,1134371328
590558208,276796416,350006
592086912,293677952,297060
592619776,661457152,357001
593297920,1272840704,381034
593323392,1139210624,1134371328
593503104,1139210624,360133
594346112,1189728000,601008
594668416,293677952,1213004
595826688,1779243008,366005
596554496,1722147584,1074176
596615232,293677952,455040
596929152,391998592,364087
598387072,550523264,1134371328
599015296,293677952,364168
600337408,1340615680,1001097
601408000,1272840704,1213004
601745664,661457152,578007
602181632,1319051264,362085
602266688,1722325888,460047
602525440,1189728000,360129
602825600,1139210624,365056
602976256,1319051264,570030
604024832,1319051264,364087
604124160,276796416,216055
604540160,661457152,347001
605293568,2095555584,574224
605601664,293677952,364147
605886464,1779243008,2797002
608010752,1272840704,357001
608912384,1636525056,348012
609810816,293677952,1330286208
610100224,1636525056,355004
610897408,1988956672,570009
611238912,1292764160,508018
612728960,1189728000,365306
612981504,1722147584,346012
613055488,1265122304,362018
613457920,1319051264,347002
614341504,293677952,923023
616049024,550523264,335148800
616085504,1779243008,360036
616184832,1265122304,629918720
616296192,1189728000,358091
617398784,1272840704,574004
620203648,391998592,360133
620627456,1988956672,574004
620842496,1988956672,1736515840
621980672,1340615680,184035
622561344,293677952,378200
623388672,1319454720,347002
625520000,1139210624,460047
626818432,1722325888,360129
628195328,330956800,346012
629941248,1292764160,574005
632087168,391998592,691667456
632226816,1292764160,362001
632508416,1319051264,156014
633504768,1292764160,578002
633647872,1722147584,364002
633902080,1636525056,574224
633961344,293677952,164003
634792320,550523264,166001
635863040,330956800,1742001
635885568,1779243008,756027
636219776,550523264,455040
636468992,1189728000,382050
637076480,276796416,366077
637263872,1319051264,814002
638483456,1265122304,366005
639924480,661457152,158005
639927296,1292764160,212002
640228352,1340615680,364168
640583296,391998592,366334
641187200,1139210624,166001
641254272,1139210624,1130374016
641414144,276796416,358138
642333312,391998592,1179204224
642534912,1988956672,364121
642844672,1246736384,1045090
643947392,293677952,4026001
647224704,1139210624,577004
647473152,1319454720,158005
647586432,391998592,1781775360
647833984,550523264,362062
648487936,1636525056,574004
649386752,1722147584,753012
649521024,293677952,2256012
649871488,1189728000,4229001
651772928,1292764160,346010
651919872,1272840704,814002
652292864,1722147584,1149067
652639744,1988956672,680363008
652941312,1779243008,4026001
655126528,1246736384,212002
655418752,1139210624,156014
655558656,1246736384,366034
656732800,391998592,347004
656735616,1139210624,570009
658737152,1319454720,362108
659488128,1139210624,332144896
659586048,1265122304,379076
660421632,1265122304,462031
660701184,330956800,358091
660882816,1139210624,362080
661197824,1636525056,2653001
661308416,1292764160,348011
662270336,550523264,348009
662748544,1139210624,691667456
664735232,1988956672,1135077
665132672,391998592,364017
666908672,1779243008,574224
667492352,4531001,360085
668416256,661457152,360128
669081600,1319051264,357001
670021632,1779243008,166001
670217280,1722325888,355004
670393600,661457152,582294
670571904,1139210624,360128
671648128,550523264,367005
672059456,293677952,360111
672304640,1988956672,362108
673901568,1340615680,867029
674176640,391998592,358043
674506752,1319454720,804092
674776320,661457152,400003
676820992,1779243008,463027
678080512,1246736384,355004
679249920,1319454720,455040
679772160,330956800,750023
680104064,889819264,184035
680666112,1292764160,184028
684391424,1265122304,1720868864
684653952,1722325888,1129841664
684989312,293677952,355050
687196160,1319454720,355004
689041408,1246736384,141009
689823744,1319051264,364017
690377472,1722147584,457046
691730304,293677952,360085
692710400,1340615680,360128
693927296,1139210624,574224
695193600,1319051264,157003
695498752,1779243008,364147
695544064,661457152,360133
695839744,1340615680,141009
695887872,1319454720,765898752
697432192,889819264,351001
697538560,1779243008,804092
698936320,1340615680,367005
699131904,1319454720,381034
699327488,1636525056,346009
699335680,1292764160,475001
700760576,1272840704,462031
701254656,2095555584,4026001
703328640,550523264,442003
704492544,2095555584,347002
704972160,293677952,212002
705898496,1319454720,212002
705994752,1319051264,355004
709819392,1265122304,1257616384
711259136,2095555584,364121
721184768,1319454720,1277006
722143232,1246736384,156014
722188288,1779243008,358055
723777536,2095555584,192008
724165632,1636525056,365056
726190080,1319454720,1231964160
726986752,1246736384,814002
728464768,1139210624,364179
728543232,1319051264,355112
732291840,1722147584,212002
732876416,391998592,923023
734870912,1139210624,364168
735676416,1779243008,365082
736304896,889819264,360085
737085440,1246736384,461039
737801984,1189728000,366005
744915456,1272840704,348011
745035136,293677952,1159041
745118720,1340615680,1129841664
747519744,1189728000,364168
751328256,1340615680,809161
751745024,1636525056,365306
752355584,661457152,1163001
752889344,1988956672,581002
753827840,330956800,1068173
754653184,1779243008,355004
756662784,1272840704,654950912
758403200,1189728000,629918720
759068672,1779243008,765898752
759725056,1265122304,
760196352,1722147584,162020
760644608,1292764160,358091
761861120,1636525056,367005
761958400,1246736384,141002
762357760,1319454720,367005
763081728,2095555584,367005
763217920,1319454720,575004
763545600,1319454720,362018
765853696,330956800,164003
767072256,1779243008,574004
767312896,1636525056,362085
767627264,1319051264,366088
767812608,1636525056,1454001
768215040,1246736384,360128
770368256,1722147584,341018
770439296,889819264,166001
771863552,276796416,360128
772302848,1319454720,2256012
772694016,1319051264,162020
773195648,293677952,804092
774246400,1319051264,158005
775197440,1722147584,1306675200
776974336,1246736384,357001
777645056,1340615680,360036
779011072,276796416,366092
782051712,550523264,654950912
782386176,1292764160,192008
783177728,1779243008,156011
783271936,1319454720,572012
784166912,1246736384,574004
785785984,889819264,691667456
785892352,2095555584,572012
787652608,1319051264,3585002
788317184,276796416,348009
789776384,1246736384,2793004
792599552,1340615680,351004
793561472,550523264,360113
794710144,1189728000,1781775360
795504384,1189728000,348011
795939840,1636525056,297011
797233216,293677952,362215
803551232,1779243008,4627021
805301248,1340615680,362108
806522368,1988956672,358082
808508928,1988956672,1073087
809636608,1722147584,366005
809875456,1292764160,
811531264,1265122304,358005
813518848,1319051264,4466008
813614080,1292764160,2653001
813667328,276796416,362018
813956480,1139210624,358178
814237696,1319454720,360128
814321792,889819264,347004
816267776,1272840704,840019
816975872,1319051264,457046
817566720,1636525056,1260648448
819535360,1988956672,358138
820839424,1636525056,457046
820936704,330956800,1654004
821161728,1189728000,1073087
823529088,391998592,1330286208
824886528,661457152,352022
825515648,391998592,1742001
826037248,2095555584,297060
829761792,661457152,3498011
836188032,293677952,184035
836844032,1988956672,365002
836968192,889819264,346013
838396160,661457152,840019
839262336,1189728000,462031
840779008,661457152,457046
841007616,1272840704,365437
841945216,1189728000,923023
842018880,293677952,341010
846173184,276796416,367005
846836352,391998592,814002
847544320,330956800,407033
848555008,1340615680,164003
849152000,1246736384,814038
850013696,1988956672,2875014
850741248,1779243008,162020
850930048,550523264,366005
850940928,276796416,779003
856112640,1988956672,346009
856556544,2095555584,355091
858199040,1636525056,1146073
860843776,1189728000,357001
868029440,1636525056,360128
868046592,1189728000,1129841664
868911360,661457152,1100878080
869126272,889819264,164003
869600768,1988956672,455040
869946368,276796416,
872019712,1189728000,156014
875610624,1272840704,184028
875786752,1988956672,141002
876127232,2095555584,216055
876478976,1272840704,463027
880393600,1139210624,219046
882318848,1988956672,360128
886291968,1988956672,378200
887024640,1340615680,2875014
887672960,1189728000,572012
888229888,1319051264,358043
888428544,1779243008,407033
890335872,391998592,1149067
890813440,1265122304,158005
891767168,550523264,814002
892289536,1272840704,358091
892415872,293677952,367115
892802048,1636525056,575004
893955456,1139210624,357001
896479296,293677952,680363008
898299648,1189728000,457046
898401536,661457152,164003
900087168,1139210624,4229001
900558848,1246736384,578002
901177472,1189728000,680363008
902337536,1636525056,341008
904655232,550523264,364147
904770560,2095555584,462031
905018368,1265122304,164003
905066752,661457152,654950912
905511936,276796416,166001
907413376,293677952,631056768
907739392,1988956672,156011
907788288,330956800,1335476224
908652032,1988956672,3586002
909479168,661457152,362062
911475712,1636525056,578007
912230784,550523264,574004
912879616,1246736384,364168
914350976,293677952,569226
915358720,276796416,1720868864
916405248,1265122304,2293021
917095424,1292764160,358005
921075712,330956800,360036
923109248,293677952,158005
925104128,2095555584,365104
925198336,1319454720,364027
925744128,1265122304,804092
929063936,2095555584,184035
930459008,1139210624,578007
930519168,889819264,366005
933254144,276796416,355004
934391296,1988956672,362082
935579264,391998592,366330
937411328,1722147584,1100878080
940082304,889819264,811133
940160000,276796416,923023
943916160,889819264,765898752
949694464,1319051264,166001
950293504,276796416,2653001
950665728,1272840704,2653001
951434240,1265122304,351001
952261376,1722147584,1257616384
952275072,889819264,364121
954563584,1265122304,360085
957498496,889819264,654950912
958268416,2095555584,569226
963739648,330956800,2792002
965196160,1139210624,814002
971185920,889819264,2875014
973781760,1722147584,2297012
974238720,276796416,297060
976468992,1265122304,940021
976610304,276796416,360085
977512448,1319454720,3174001
978060288,2095555584,455040
981720064,1265122304,355004
986350592,1636525056,
988556288,1340615680,347004
993016192,1139210624,297060
996108288,1779243008,346013
998256768,889819264,360129
999564288,1292764160,2875014
1000604800,889819264,358043
1003344000,889819264,138003
1004740352,889819264,351004
1007192448,550523264,358178
1010004480,1988956672,572012
1010074624,1292764160,366005
1010141568,550523264,347020
1010926592,276796416,508018
1012803584,1319454720,348009
1013350912,1272840704,578007
1013550592,1988956672,362001
1014104064,330956800,1213004
1014595584,330956800,2143004
1016634368,1340615680,364027
1017932032,661457152,1277006
1019763712,1340615680,297060
1021324800,1988956672,2143004
1022787584,330956800,3174001
1025320960,1319454720,1001097
1025755392,661457152,1134371328
1026613248,1319051264,366005
1030308992,889819264,715241
1031356928,1272840704,3586002
1032175616,330956800,185002
1033708672,889819264,645600000
1038785536,1340615680,358044
1041385856,550523264,164003
1042670592,1636525056,717005
1044595712,1292764160,575004
1045191680,1340615680,378200
1045913344,889819264,501002
1047447808,661457152,297060
1047824384,1246736384,351004
1049038848,1319051264,381026
1056814080,2095555584,366005
1057905664,1340615680,348011
1059889920,1722147584,141002
1062141312,1139210624,798066
1066312704,1636525056,364168
1068105728,330956800,366092
1073766144,1189728000,184028
1073936384,1779243008,1454001
1074130944,1246736384,362108
1074145152,293677952,360092
1074409600,889819264,1134371328
1075501056,1779243008,458024
1076271104,1779243008,141002
1076854784,330956800,360008
1077065728,1779243008,1306675200
1077078144,889819264,457046
1077649408,1319051264,347020
1078133888,889819264,362001
1078410240,1265122304,1235001
1079372800,1340615680,161021
1080365184,1189728000,351008
1080440320,1988956672,141009
1081235072,391998592,364168
1082432512,1340615680,355050
1083810816,1292764160,366077
1083979136,1139210624,
1084223616,889819264,350029
1084437504,2095555584,360036
1084553984,1722147584,1084023
1084705152,550523264,645600000
1086002176,1636525056,358082
1086056064,391998592,366077
1086418560,391998592,1083908608
1086747648,2095555584,457046
1087231872,293677952,574004
1088553344,391998592,462031
1090241024,1272840704,1074176
1091318784,276796416,1306675200
1091592448,1988956672,381026
1092094976,2095555584,574006
1093030656,1722147584,348009
1093976064,330956800,2653001
1094383488,293677952,219847424
1094656128,1189728000,654950912
1096317952,1265122304,1260648448
1096360448,1272840704,355050
1097058304,1319454720,358055
1097080832,4531001,156011
1097863168,1319051264,362108
1097924224,391998592,469366528
1098156032,1246736384,347001
1098454016,1636525056,350006
1098922240,661457152,141008
1100573440,1722147584,418027
1101694976,1246736384,4026001
1101738752,1722147584,365082
1102010496,889819264,574004
1102100480,1779243008,156014
1102710528,1722147584,355207
1102938112,330956800,381034
1103534976,293677952,341018
1103863296,1988956672,379076
1104307712,1988956672,654950912
1104479104,1139210624,366257
1104553088,889819264,364179
1105001472,1265122304,362062
1105242496,550523264,1781775360
1106053376,661457152,367005
1106211840,2095555584,1129841664
1106251264,1988956672,457046
1106673664,330956800,360085
1106888704,1779243008,297060
1107856640,1722147584,569226
1108371072,391998592,367115
1110633472,1340615680,570009
1110803584,889819264,367005
1112023168,1189728000,355091
1112896256,1722147584,158005
1114133888,293677952,2794004
1114309632,1292764160,364002
1114625792,1722147584,187008
1114913792,1265122304,184035
1114969088,276796416,462031
1114975872,391998592,350006
1116222464,276796416,360092
1116678784,391998592,365056
1116984384,1722325888,358091
1117160064,391998592,141002
1117196288,1319051264,571002
1117587456,1246736384,2257001
1117811712,2095555584,364147
1118665344,391998592,2875014
1118879488,1189728000,1083908608
1119325184,2095555584,3174001
1120216832,1722147584,358043
1120568320,1292764160,347019
1121270784,1265122304,347004
1121777792,889819264,366088
1122179968,293677952,347004
1122554880,276796416,141002
1123027584,391998592,358091
1123159040,2095555584,366079
1123345408,1636525056,366092
1123731520,293677952,192015
1124037632,2095555584,364027
1124399104,1779243008,364168
1124757888,550523264,347004
1126207104,391998592,470002
1126497664,1139210624,358043
1126564352,1272840704,141002
1126728704,1292764160,1149067
1128472576,4531001,630007
1129247808,1722325888,654950912
1129279232,1189728000,814002
1131115136,391998592,348009
1131217024,1189728000,365174
1131241472,1319051264,
1131626496,330956800,367115
1131777024,2095555584,460047
1132086912,391998592,367005
1132502016,1340615680,347020
1132952448,293677952,348009
1133651328,1139210624,715241
1133924224,293677952,348011
1134078976,1340615680,2653001
1134345856,391998592,358178
1134674944,1292764160,1654004
1134965376,391998592,355004
1135472704,293677952,351004
1135565824,1340615680,184028
1136652288,1246736384,365374
1136779904,391998592,297060
1137276544,391998592,358173
1137500160,1319051264,360036
1137760896,391998592,341018
1138005376,1139210624,370988672
1138614400,1189728000,362102
1138796928,550523264,347001
1138903040,1779243008,
1138920064,391998592,1134371328
1140753664,661457152,572012
1141192704,1779243008,2875014
1141678080,1319051264,141009
1141821504,293677952,381026
1141835776,1246736384,216055
1142942720,1340615680,27902976
1143716864,1265122304,418027
1143959552,1246736384,2792001
1144186112,661457152,358178
1145589760,1319051264,367005
1145738240,1636525056,840019
1146333184,1319454720,366079
1146988160,391998592,364393
1147447296,1319454720,570009
1148011008,1272840704,366283
1148528512,293677952,715241
1149534208,330956800,360128
1149926400,1265122304,1057005
1150172928,1189728000,366257
1150218240,1246736384,407034
1150469760,391998592,366092
1150704640,1340615680,346009
1150994432,1319454720,4466008
1151091200,1272840704,1654004
1151441536,391998592,364274
1151963136,1319051264,715241
1153197056,2095555584,347004
1153498176,1722325888,216055
1153684480,276796416,2875014
1154099200,1319454720,574004
1154504832,889819264,350007
1154641280,1139210624,2792001
1154727424,1988956672,460047
1154872320,2095555584,2875014
1156108416,1189728000,347001
1156665344,1319051264,379076
1156822016,2095555584,350007
1156827520,550523264,297060
1157012480,1340615680,360085
1157399040,1272840704,1406010
1157447680,330956800,2875014
1158825088,889819264,496036
1159248896,1265122304,364002
1159399424,1246736384,923023
1159444480,1779243008,366073
1159652480,889819264,460047
1160401920,2095555584,360129
1160650752,4531001,4466003
1161033728,1779243008,1260648448
1161192832,1139210624,382050
1162099584,293677952,358043
1162378240,1265122304,578007
1162549376,889819264,348011
1163749440,293677952,161022
1164315648,2095555584,156014
1164358912,661457152,166001
1164847872,1722147584,357001
1165728000,661457152,1139009
1166424064,1779243008,365174
1166436480,889819264,357001
1166592512,1988956672,297060
1166672896,276796416,754004
1167194240,889819264,364168
1167524352,1272840704,1257616384
1167586304,2095555584,381026
1168275072,391998592,370988672
1168812416,550523264,407034
1169379328,1319051264,4569001
1169888640,1139210624,1106318720
1169966080,1292764160,341010
1170801152,1272840704,297060
1171588864,1722147584,4204001
1171804032,293677952,2259026
1172512512,889819264,3174001
1173242368,1272840704,364274
1174463488,1636525056,348009
1174471680,1292764160,360129
1174857728,1319454720,346009
1175971072,661457152,834010
1176028160,1292764160,360171
1176125952,1272840704,347020
1176701952,2095555584,463027
1176857472,293677952,347002
1177454208,391998592,216055
1177490432,1636525056,1001097
1177689152,1722325888,379076
1178125184,1139210624,1600016512
1178297472,889819264,1133013
1178409728,1722147584,350007
1178839040,1319454720,348011
1179112448,276796416,360129
1179473280,1139210624,469366528
1180093504,1722325888,141002
1180818304,293677952,364002
1180827648,330956800,348011
1181319168,330956800,347016
1181736448,1988956672,1108729344
1182055488,1722325888,347001
1182296128,293677952,458024
1182506624,391998592,680363008
1182812160,1246736384,574005
1184337984,293677952,1736515840
1184704896,550523264,2257001
1184741376,1779243008,462031
1185153088,293677952,573007
1185481984,661457152,351004
1186108544,889819264,810070
1186141184,1636525056,463027
1186391936,293677952,645600000
1186597504,391998592,362018
1187473408,1319454720,457046
1188261952,293677952,367022
1188439168,889819264,1277006
1189008000,391998592,184035
1189510656,1988956672,1277006
1190116224,293677952,141002
1190305792,1319051264,840019
1192623104,1265122304,
1192773632,1319454720,840019
1193485824,1988956672,355004
1193757056,550523264,1260648448
1193809024,889819264,365174
1195000832,1292764160,574006
1195198464,1319454720,750023
1195468672,293677952,1900398720
1195528832,391998592,1103317504
1195655168,330956800,364168
1195715648,1722325888,578007
1196669568,391998592,578007
1197608832,293677952,418027
1198188608,293677952,578007
1198881792,1265122304,527041
1198979072,1779243008,923023
1199389568,293677952,1149067
1200376896,1722325888,347004
1201258496,330956800,166001
1201606144,1988956672,164003
1201755264,889819264,184028
1202003584,391998592,364002
1203890944,1722147584,2875014
1203952640,1340615680,442003
1204170752,1319051264,364027
1204536320,1292764160,569005
1204686080,661457152,355091
1204851712,1636525056,1654004
1204946944,1246736384,367005
1205344256,1319454720,
1205724160,1636525056,347020
1206100992,1292764160,572012
1206151168,1319454720,355112
1206318208,889819264,508018
1206946176,550523264,158005
1207665664,1292764160,462031
1208517760,889819264,581001
1208542208,1636525056,462031
1209030656,1779243008,350006
1209418240,1272840704,1045090
1209500672,276796416,1001097
1210094592,1636525056,572012
1211283456,2095555584,346009
1214456832,1292764160,141008
1214556160,1319454720,2797002
1216220160,2095555584,166001
1216712320,391998592,364027
1217129472,1340615680,3586002
1217437696,1319051264,804092
1217734656,1319454720,4569001
1218188288,2095555584,1257616384
1218924544,1319051264,570009
1221075072,889819264,335148800
1221860224,293677952,581004
1222477824,1246736384,508018
1222999040,1265122304,2792001
1223770624,1272840704,347004
1224181632,293677952,166001
1224563712,1340615680,572012
1225933952,889819264,834010
1226011648,2095555584,2256012
1226980864,1988956672,365174
1228243456,1272840704,360092
1228690432,2095555584,360128
1229389824,330956800,157003
1229592576,1319454720,923023
1233101824,1292764160,364168
1234605056,1636525056,574005
1234852864,1340615680,4204001
1236002816,1319454720,362082
1236781056,1319454720,1074176
1237178368,1779243008,346013
1237779712,661457152,923023
1237870720,889819264,455040
1238024192,330956800,161021
1238125568,2095555584,358082
1238529024,2095555584,364002
1239451648,1246736384,358043
1239491584,1292764160,457046
1239663104,1272840704,834010
1239842816,330956800,362111
1241056256,1292764160,362018
1241580544,1292764160,216055
1241974784,1246736384,2143004
1242073472,550523264,1185064
1243163776,391998592,156011
1243369984,1988956672,348009
1246240896,1189728000,362215
1247123456,1779243008,4569001
1247316992,2095555584,570030
1248325632,1246736384,358091
1248527360,1292764160,355004
1248983040,276796416,3174001
1251308544,2095555584,366168
1252368384,1319051264,364002
1252467712,1292764160,600044
1252962304,1319051264,765898752
1254300672,1340615680,347019
1254588928,1272840704,756027
1256051712,276796416,364002
1256819712,2095555584,923023
1257210880,1292764160,364121
1257421824,1265122304,348009
1258055680,1319454720,1235001
1259055616,1988956672,1149067
1259574016,1722147584,216055
1260453888,330956800,364002
1265016832,1319051264,3586002
1265513472,276796416,407034
1267697664,1319454720,365056
1268202496,1265122304,1084023
1268900864,2095555584,355004
1269939200,1265122304,574004
1270181888,1246736384,360171
1270285312,1636525056,1277006
1270330368,2095555584,1149067
1270375424,1292764160,355050
1271960576,1636525056,355112
1274633216,1340615680,366079
1274925056,1319051264,364168
1275024384,276796416,365056
1275478528,1272840704,367005
1275895808,1319051264,360129
1279410176,330956800,347001
1280520576,550523264,804092
1280651264,1319051264,360085
1280899456,293677952,366005
1281986048,1988956672,1454001
1282037760,1779243008,362108
1282434048,1292764160,407034
1283505152,1265122304,212002
1283747840,1246736384,297060
1284136960,1319051264,212002
1284287488,1340615680,355004
1284483072,1319454720,569005
1284672512,2095555584,164014
1285312512,1319051264,2875014
1285678080,1636525056,157003
1286659072,1340615680,360168
1287023744,391998592,162020
1288491008,1319051264,1188352000
1288859008,1139210624,362108
1291320320,1265122304,4204001
1292364800,1340615680,358055
1294254080,330956800,1073087
1294303744,1272840704,366257
1294471232,293677952,1168039
1294555136,1779243008,347020
1298638720,293677952,367005
1298723840,2095555584,348011
1298829312,1246736384,360129
1298890112,1139210624,645600000
1299126272,1779243008,347004
1299682304,276796416,161021
1299952640,2095555584,341018
1300710400,1292764160,366092
1301007360,1340615680,358091
1301204992,1319051264,192008
1302864384,1272840704,460047
1303160832,1319454720,494001
1303839744,1292764160,357001
1305471488,1988956672,212002
1306248192,1292764160,367005
1307239168,1722147584,1866003
1307463680,1319051264,578007
1308262400,330956800,2793004
1308405248,1988956672,1083908608
1308782592,1246736384,804092
1309173760,1319454720,365306
1309322240,1340615680,347002
1311309824,330956800,1159041
1311699968,2095555584,158005
1313925120,1319454720,
1314024448,1340615680,
1314128896,1636525056,355050
1315352960,550523264,457046
1315731456,1779243008,840019
1315881984,276796416,355050
1316557824,1636525056,1265701888
1316600576,1722147584,360133
1317568512,330956800,365056
1318189184,889819264,158005
1318660096,1319454720,571002
1320249344,1319454720,364168
1320397824,1340615680,1139009
1320692096,550523264,4026001
1322763264,2095555584,164003
1324085632,550523264,570009
1325871104,1319051264,347001
1326833664,1319051264,578002
1327240192,1636525056,360111
1327905792,1265122304,4466008
1328556032,1779243008,411637760
1328876544,2095555584,362215
1329172480,1319051264,346009
1329686400,1722325888,1600016512
1329720320,1340615680,940021
1331479040,1272840704,360128
1331708928,1292764160,162020
1332500480,1779243008,569226
1333002240,330956800,804092
1334356992,1340615680,162020
1334936576,1292764160,1139009
1338857472,1779243008,1149067
1339254784,1319454720,351008
1339358208,1265122304,463027
1343745920,293677952,1649450368
1345141504,1722147584,358173
1346541440,1722325888,346009
1346814464,1272840704,360085
1347331072,1636525056,570009
1348012032,1246736384,360113
1348253952,661457152,4229001
1348980480,1189728000,1709133568
1352406016,276796416,355112
1354914560,1722147584,814002
1356928000,1636525056,360085
1358275200,391998592,164003
1358650752,1139210624,358082
1362078720,1340615680,366005
1363165696,1272840704,212002
1364237056,1722147584,219847424
1364680448,889819264,485019776
1365015936,1139210624,4204001
1366214912,661457152,162020
1367052416,1189728000,360133
1369008896,1722147584,360128
1369358848,1272840704,1084023
1371218944,276796416,365174
1373669376,1246736384,297011
1373813760,1265122304,1306675200
1374118528,391998592,347002
1374931328,550523264,577121
1376291200,550523264,351004
1376362112,391998592,463027
1376806528,391998592,355091
1378889792,293677952,362102
1380730624,1722147584,364027
1382355968,1636525056,570030
1382449664,1272840704,346009
1382990848,276796416,4466008
1384054528,1189728000,158005
1386833920,1319454720,352022
1387800960,550523264,360128
1390654464,2095555584,1001097
1394676096,550523264,162020
1394933120,1139210624,355091
1397224192,1722147584,355112
1400892928,1988956672,297011
1402655616,293677952,1169683328
1402764288,1265122304,360008
1403158272,1189728000,1100878080
1404900352,1636525056,366006
1404917504,1189728000,2875014
1405277440,1722147584,360036
1405839360,1319454720,358043
1406010496,889819264,1600016512
1406034944,2095555584,362108
1409189120,661457152,3174001
1412516096,661457152,355004
1412998144,276796416,965346304
1415241216,1988956672,505134
1417873408,1246736384,161021
1418159104,1636525056,1661953024
1418217472,1779243008,1074176
1418287872,1722147584,834010
1418556416,2095555584,365006
1418764288,1319051264,355050
1421602560,1189728000,1228015
1423113216,1265122304,574224
1423648000,1722147584,365174
1426654208,2095555584,570009
1427577920,1722325888,569005
1429602816,1272840704,355004
1432477440,1189728000,358043
1435004928,1246736384,2653001
1436333952,293677952,362108
1438787584,1319454720,381026
1439505408,1340615680,365306
1441526144,550523264,346012
1441889280,1265122304,366073
1442768896,1319454720,362001
1442898944,1636525056,358013
1444493312,1636525056,804092
1445826560,1319051264,462031
1445855744,1272840704,358094
1446349184,550523264,364168
1446422528,1779243008,358043
1447739904,1272840704,1139009
1448293632,661457152,680363008
1448902016,1139210624,461039
1449464832,1636525056,527041
1450309632,276796416,364168
1452531072,1139210624,141008
1453077248,1722147584,366092
1453276160,1265122304,1149067
1453794304,1636525056,350007
1456108544,2095555584,756027
1456630528,1722147584,364168
1456980992,2095555584,358043
1458340352,1272840704,360129
1459093504,330956800,350007
1459150976,1189728000,362111
1459697664,1292764160,347001
1462069248,1319454720,1073087
1463482624,661457152,341008
1464043520,1319454720,184035
1465231360,1319454720,365374
